content,annotation/label/0
 Bitchh really yur saying shez fat now bitch yur probly the fat lonely ass flat chested bitch who ckant get none so stop hating AND PLEASE BITCH TAKE YUR SHIT OFF ANONYMUS DUMM ASS BITCH !!!!!!,1
 This is not &quot;Krista&quot; for the last time I have no flippen idea who &quot;krista&quot; is,1
 im not Jewish im catholic so suck a dick,1
 ahaha my mom is dead :) but thanks ugly ass bitch that NO BODY knows and has no life and has to talk shit on formspring to pretty girls that she is jelouse of :) alright bitch.,1
 Aw see even nico does nott want too go near you. I like that you try and typeall ghetto. YOU dont fucking scare me you bitch. Ill fucking kill you if we faught. You&;d probably bring your &quot;ghetto friends&quot; Bahahaha. Who would that be? Bella and kendall? Pff,1
 Your face is nastyy,1
 GO TO HELL xD,1
 baha  actually  im going to go on now :) BITCH ARE YOU FUCKING STUPID? >.> the REAL ashlee has a proof video  your dumb  your probably just some old man behind a computer screen<3 go fuck yourself<3,1
 i swear to fucking god bitch. i hate you so much. you think you can add people and just talk shit on there pages? haha  naaa. yuuu must got us fucked up. im going to hunt your ass down and beat the shit out of youu with my own to hands. kbitchhhh?,1
 What lip did u get pierced O.o?? ;),1
 uhmm bestie... y dnt u evr get da braces?? ya teeth are fcked up???,1
 lol ok now ur just straight up lying. faggot.,1
 yu a dam lyee mikey yu kno ya mom behh tearn ya asz up.,1
 Why did you fake yourself? That&;s lameeee you know there is like a lot of hate groups on myspace of you?,1
 :] im sorry  im not the one being a fake of some lady lol comeon now >.> be your damn self (: and im not fucking mental  i know what js means. i think you need to stfu and get a damn life instead of beng on here and faking some girl ; btw NICE COMEBACK!,1
 stupid bitchhh and hop of ashlie&;s formspring,1
 If you think i care about what you think of me  then you&apos;ve highly over estimated my opinion of you! bitch/,1
 DID YOU JUST FUCKING SAY MY NAME,1
 No honestly your really immature :),1
 lets see it then ? ( : &amp;&amp; i was born in th ghetto si wtfuhh you know bout tht cuhh? ahaha not a damn thing! get on my level trickk. show a name &amp; catchh ahh fade lil homiee. &amp; no you know what dont stay away from me  come find me bxtch ;D<33,1
 Get fucking real dude.,1
 She is as dirty as they come  and that crook Rengel  the Dems are so fucking corrupt it's a joke. Make Republicans look like  ...,1
 why did you fuck it up. I could do it all day too. Let's do it when you have an hour. Ping me later to sched writing a book here.,1
 Dude they dont finish enclosing the fucking showers. I hate half assed jobs. Whats the reasononing behind it? Makes no sense.,1
 WTF are you talking about Men? No men thats not a menage  that's just gay.,1
Ill save you the trouble sister. Here comes a big ol fuck France block coming your way here on the twitter.,1
 Im dead serious.Real athletes never cheat don't even have the appearance of at his level. Fuck him dude seriously  I think he did,1
...go absolutely insane.hate to be the bearer of bad news..LoL..dont shoot the messenger (cause we all know you bought that pistol,1
Lmao  im watching the same thing ahaha. The gay guy is hilarious! "Dede having a good day and I dont want anyone to mess it up.",1
LOL  no he said  What do you call a jail cell to a gay guy? Paradise! ahaha.,1
truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's,1
Shakespeare nerd!,1
you are SUCH a fucking dork,1
Heh. Fuck 'em WHERE?!?,1
damn it i totally forgot that one!,1
wow  damn I would have been pissed @ that...,1
nigga u geigh lmao! fuck yo finals beeeeeitch,1
that sucks :(,1
read that this morning. my fav is how they just straight up say "cum shots",1
Unibroue 17 !!!! Another damn good Unibroue,1
damn your evil 60 minute IPA beckoning me from the fridge right now...,1
It did  then my fucking dad turned it off. I just don't think it likes your movies. I was tryin to watch Nanny Diaries.,1
it pretty much is a fuck you card..,1
that karma is a bitch  HUH,1
don't get too fat or you'll turn into a boomer,1
the hormones are worse for guys.  I cant tell you how much I truly hate the thoughts that go through my head.,1
except for joe jonas the ass munch who broke up w/our tyler via phone..kinda like doing via text - what kind of a-hole does that?,1
man that rly sucks. I for 1 am positive that all will work out. You're a bright dude... pretty cool 2 if I don't say so myself.,1
hard to kick ass yourself with slippers on?  On it.,1
Thats pretty damn awesome! Very smart :) @Aaronage Sure!,1
freak'n awesome. so far loving 4.5. the browser is fantastic. and finally video  pretty cool,1
Damn  that sounds good...,1
they should have a wii loser..that way you can compete with your wii friends.,1
@markmancao haha. i love it! gay nights for all!,1
that's awesome! you're pretty damn good!,1
Faggoty fag fag. Gay secks man blowjob. Settle down.,1
Right. That wouldn't be creepy as fuck.,1
HOLY SHIT. Fuck that band.,1
Gay fag.,1
oh ok it's the dick-in-a-box guys  that explains the timberlake appearance,1
*falls off of bed laughing fabulous ass off* Dude I think that made me BLUSH. WTF? LOL?,1
and @justlikeanovel: *raises hand rather gaily* One real gay man right here  darlings! HOLLA! #supergay,1
 oh man. the malls are a mess  it grosses me out. ohhh capitalist dogma  how i hate you,1
where'd ya put it? o btw: "kick ass quote Copyright&#169; 2009 @abcd91 All Rights Reserved",1
It sucks to be done with exams n still be @ Mayag.,1
Epic WINS for Fuck City&lt;3,1
Has it snowed where you are?? I miss the damn snow. I haven't seen any in forever. Everyone has some snow but me :( lol,1
 aren't you just super special.  I will not know the sweetness of sleep until about 9 tonight. I hate grad school. I want out!,1
fuck yes.  I hate them at work...,1
Holy ass hell balls!!!  $260 for premium????  Fuck upgrading.  I will fucking cope with Basic,1
but seriously...  WHY THE HELL ARE YOU STILL ONLINE????  Were you injured in god damn 'NAM or something???  GO!!!,1
damn. Don't want to visit a country that doesn't allow passport smile. Just want to go to Cabo soon.,1
I've never been to New York  and Peyton was an ass when the Chargers wanted to draft him  but I do love to win.,1
damn.  did you buy bitchy too?,1
then by all means  bitch away! haha.,1
sucks that ppl will do anything to make a buck. i just love how your fans are calling them out. and i'm glad your iphone is safe.,1
Let that pussy freeze. Rotten bitey little bastard.,1
Dood! You just justified your MBA. I pity the sorry ass of that downtrodden employee whose manager you'll soon become.,1
hehehe. mine pleasure. Btw I too so loves it  when people be presumptous pricksy wicksies! feel jolly nice for me ass to rub on.,1
I've only lived a quarter of my life and no crisis so far... loser experience  yeah...couple of kinky pinky stuff-yeah. But crisis? Naa,1
imagine a building. not any building...a fucking 300 acre building full of weed....not any weed...but Caucasian Monkey-fuck Weed!,1
Ugh  twitter stop it  you fucking slut.,1
HAHAHAHAHAHAHAHAHAHAHAHAHA (eww now thats fucking gross!) HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHAHAHAHAHAHAHAHAHAAHAHAAHAHAAH,1
cute video lexi u hve some of the of the weridest & cutest little toys i know wht u'll say (shut the fuck up ACH) haha,1
Fuck the pics! @giove_dea WE WANT VIDS!!,1
Hard to play because it is damn fucking awful,1
you got that right! People stealing others' generators  & other stuff inside the homes when they know no one's home..sucks big time,1
no grown man should include DIP in his sentence....lol...I know I'm hatin but fuck it I'm lookin @ snow..lol,1
oh god  we have an icp display in our window  and weve been getting so many fucking juggalos and they smell sooo bad.,1
you should have her talk to @junsten about that. Similarly  he once told me  completely out of the blue  "I'd hate to be a bird.",1
I nominate @PRsarahevans for a Shorty Award in #socialmedia because... Shes damn good at everything to do with Social Media.,1
Captain Jean Luc Pic-card of the USS Enter-prize  Captain Jean Luc Pic-Y'KNOW WHAT? FUCK YOU  TEMPLESMITH!,1
FUCK YOU RIGHT IN THE FILTHY PUCKERING SPHINCTER YOU CALL A SOUL!,1
another downside to living in DSM but working in Indianola:  lunch meetups are usually not possible. :( damn isolation!!!,1
there's nothing better than listening to music on shuffle and hearing you say "you bitch!" randomly in the middle of it.,1
I got it. How many damn websites do u have homie! Sheesh!,1
U know they all the same dame spot! I bet ya'll got the same damn middle eastern type of cats cooking that crack up too!,1
 kno I check ur blog out! Alpha females vs being a bitch.....damn u be analyzing!,1
haris i m trying to control my fat tummy did'nt eat from 2 days :D,1
700. you glutinous bitch!,1
Ok  you're starting to sell me on these vinyl toys (damn  that sounds bad),1
So true  so true.  Lame ass people are now officially off my radar!!!! Bu-bye!,1
lo thankyou.. will see you soon :) and i hav to send a mail to u damn!,1
Have you tried 'fuck' and 'Fuck'? (yes  they are different),1
Well  not unless he wants some hot Vulcan action.  It only happens once every seven years  but damn  is it worth it.,1
damn i was hoping for some cash out of this... how bout 5 for pain and suffering lol,1
that sucks... she should prolly just change her major lol,1
that sucks... so are there plans to get back together? or are they done?,1
you are a fatty fat fat,1
you never posted your blog. and today is guest blog day. get with the program my slut pink zebra. LOL loveee you anyway!,1
they're not gross. U shaddup u fat ass HATER!!! & yes I made them for mark & my son.,1
no one likes every fat snack u do bitch! so shaddup ahahahahaha,1
stop the hateration bitch! it's only gonna make that mohawk stand up rotf!!!,1
ask him why he's jumping out of the window. And ask him hows he gonna do it in those tight ass jeans???,1
'Night Guy' is ALL motivated @ 11pm but he knows 'Morning Guy' is gonna hate him when Miss Emily arrives at 5:30am ;-) Night Tweets!,1
OK but I'm telling you  it's going to be hard for me to fight my inner grammar nerd. I'll do it for the cause though ;),1
mythbusters is a great and nerdy show. Embrace your inner nerd..no suprise they were on the launch of youtube live ha NERDZ ROOL,1
lol @ "the bitch". damn.,1
damn. thats crazy early. i wont hit the city til 9:30 but i will be a few blocks from the spot.,1
Slurpees are awesome. Damn  now I really really want one O.o,1
I can see it now. "Listen  you cow-loving yahoos  just put all of the slurpee in this bag! What? Cups? I don't need fucking cups!,1
i loved it  i laughed my ass off,1
ahh  you might be on to something...damn techies,1
The pig of shame? Lol! Is that like the aardvark of discontent?,1
Still - it's damn moronic that media people can't access media - particularly media made by their own company!,1
if anyone said Arial I'm gonna beat their ass.,1
well find him and kick his butt too! I hate it when people take advantage of the mentally challenged.,1
Tell her she says Bitch like it's a bad thing,1
I did have a moment of seriously considering that. I mean... my Dirt Devil sucks. But I didn't plan on buying a new one soon,1
Ugh! I hate when I get spam followers... They shouldn't count against our talley of actual followers... :-p,1
You know what you are? You're like a big bear with claws and with fangs... big fucking teeth  man.,1
Damn  you're totally geeking out on us tonite.,1
the eagle w/ @leahsairy ... Decided 2 not do power lesbian night @ mecca & hang out w/ our real queer ppl 2night. gr8 indy band. Emo punk.,1
we are so silly and pathetic and so fucking cool! You tellin me you choking made me choke! And I am sitting next to some girl w ...,1
Let your hate for Gambit grow. Embrace it. Spread it.,1
dig deep and find that special Christmas hate!,1
I tried to rickroll my office christmas party last night but the damn band didn't know it!,1
even though I was at the same lunch as you  we missed you at our end of the table! Need a damn smart phone! Coulda tweeted back.,1
Smack a bitch? :-D,1
rock  not the. He gives the emo populists limp wrist rocker throw.,1
Already on the coffee. I love her  but hate the whole spite thing. Climbed right on top of me to do it!,1
i feel fucking great get me another drink,1
You've got 5" of snow?  Damn.  I'm jealous.,1
It just sucks that so many use it as a crutch.,1
They say I have the best ass this side of fourteenth street.,1
yes i love the pillows  livejournal jrock rotations (get an lj  they're sick) and uhh fuck i dunno  twitter?? just the site,1
ha not that creepy. because it's week 10 and I'm fucking stressed out as hell. I wish I could take a trip down there x.x,1
Fuck  amen to that,1
Aww... Dnt hate the weather  rain can be so soothing sometimes!^^ I still have one more test DD:,1
I knw!!!!!  I hate that! D:,1
Aww. Thanks dear. And I hate my gradeschool friends for ditching me. They forgot about me when we are suppose to be at her wake.=(,1
yeah. i had to beg the stupid teacher. it was so gay.,1
yeah we all call her a whore and shes all don't call me that! So i called her a slut. And she said im a tease! And i told her  ...,1
told ya she was fat! she's loyal tho  she has this goin for her...,1
if you tweet about that damn song one more time.... And its on the Scion double disc promo cd,1
I have all th nerd at home and I'm a smart ass too. So I answered you,1
u got me lemming for some laneige whitening shit! ive been breakin out lately n i need somethin to whiten my damn acne scars bleh,1
you're not a twitter slut until you show us full frontal nudity... so until then you're just a tease =P,1
haha... so you want to be a twitter slut... alright  fine... i'll be waiting for the moment you mature from a tease to a slut!,1
